id, type, count, accessories
591, Male, 3, Goat / Shaved Head / Small Shades
592, Male, 3, Cigarette / Purple Hair / Eye Patch
593, Female, 3, Tiara / Earring / Nerd Glasses
594, Male, 2, Knitted Cap / Eye Patch
595, Male, 2, Headband / Eye Patch
596, Female, 3, Medical Mask / Earring / Blonde Bob
597, Female, 2, Messy Hair / Rosy Cheeks
598, Female, 3, Wild White Hair / Purple Eye Shadow / Earring
599, Male, 2, Mohawk Thin / Shadow Beard
600, Female, 2, Crazy Hair / Purple Lipstick
601, Female, 3, Black Lipstick / Mohawk Dark / Clown Eyes Blue
602, Female, 2, Crazy Hair / Hot Lipstick
603, Female, 3, Black Lipstick / Wild Blonde / Cigarette
604, Female, 2, Wild Hair / Purple Lipstick
605, Male, 5, Cigarette / Earring / Clown Hair Green / Small Shades / Mole
606, Female, 3, Clown Eyes Green / Purple Lipstick / Mohawk Dark
607, Male, 3, Stringy Hair / Earring / Clown Eyes Green
608, Male, 2, Stringy Hair / 3D Glasses
609, Male, 2, Luxurious Beard / Do-rag
610, Male, 3, Cap Forward / Big Shades / Earring
611, Female, 1, Cap
612, Male, 3, Shadow Beard / VR / Mohawk Dark
613, Male, 2, Frumpy Hair / Chinstrap
614, Female, 1, Headband
615, Male, 2, Wild Hair / Small Shades
616, Female, 3, Straight Hair Blonde / Hot Lipstick / Classic Shades
617, Male, 3, Hoodie / Normal Beard / Small Shades
618, Female, 2, Clown Eyes Green / Wild Hair
619, Male, 4, Front Beard / Frumpy Hair / Earring / Eye Patch
620, Female, 2, Horned Rim Glasses / Straight Hair
621, Male, 5, Peak Spike / Earring / Normal Beard / Smile / Eye Patch
622, Male, 4, Frumpy Hair / Earring / Horned Rim Glasses / Big Beard
623, Male, 4, Fedora / Horned Rim Glasses / Normal Beard / Smile
624, Male, 3, Big Shades / Earring / Crazy Hair
625, Male, 4, Stringy Hair / Cigarette / Normal Beard Black / Eye Patch
626, Male, 2, Earring / Cowboy Hat
627, Male, 1, Hoodie
628, Female, 4, Purple Eye Shadow / Stringy Hair / Purple Lipstick / Earring
629, Male, 1, Regular Shades
630, Male, 2, Handlebars / Mohawk Thin
631, Female, 3, Big Shades / Headband / Cigarette
632, Male, 2, Clown Eyes Blue / Peak Spike
633, Male, 4, Cap / Spots / Earring / Regular Shades
634, Male, 2, Frumpy Hair / Big Shades
635, Alien, 2, Bandana / Regular Shades
636, Male, 3, Chinstrap / Classic Shades / Mohawk
637, Female, 2, Black Lipstick / Straight Hair Dark
638, Male, 4, Chinstrap / Top Hat / Smile / VR
639, Male, 3, Peak Spike / Shadow Beard / Mole
640, Male, 2, Knitted Cap / Pipe
641, Female, 0, 
642, Female, 2, Pink With Hat / Purple Lipstick
643, Male, 3, Mustache / Smile / Mohawk
644, Male, 2, Mohawk Thin / Earring
645, Male, 4, Cap / Earring / Horned Rim Glasses / Goat
646, Female, 4, Green Eye Shadow / Hot Lipstick / Earring / Mohawk Dark
647, Female, 1, Bandana
648, Male, 3, Peak Spike / Eye Patch / Big Beard
649, Male, 4, Mustache / Earring / Pipe / Do-rag
650, Male, 2, Messy Hair / Big Beard
651, Male, 1, Do-rag
652, Male, 3, Normal Beard Black / Vape / Mohawk Dark
653, Female, 2, Blue Eye Shadow / Wild Blonde
654, Female, 3, Wild White Hair / Clown Eyes Green / Earring
655, Male, 2, Chinstrap / Mohawk
656, Male, 3, Mohawk Thin / Earring / Smile
657, Male, 4, Cigarette / Cap / Classic Shades / Mustache
658, Female, 2, Black Lipstick / Mohawk
659, Female, 3, Mole / Tassle Hat / Gold Chain
660, Female, 4, Purple Eye Shadow / Wild Hair / Purple Lipstick / Earring
661, Male, 2, Goat / Knitted Cap
662, Male, 2, Muttonchops / Purple Hair
663, Male, 1, Frumpy Hair
664, Female, 2, Tassle Hat / Horned Rim Glasses
665, Male, 3, Luxurious Beard / Clown Hair Green / Regular Shades
666, Female, 2, Messy Hair / Purple Lipstick
667, Female, 2, Hot Lipstick / Mohawk Dark
668, Female, 2, Clown Eyes Green / Mohawk Dark
669, Female, 2, Black Lipstick / Mohawk Thin
670, Female, 1, Mohawk Thin
671, Female, 3, Classic Shades / Half Shaved / Earring
672, Female, 2, Wild Blonde / Purple Lipstick
673, Male, 2, Big Shades / Mohawk Dark
674, Male, 2, Messy Hair / Nerd Glasses
675, Female, 2, Mohawk Thin / Classic Shades
676, Male, 3, Stringy Hair / Smile / Regular Shades
677, Female, 3, Pipe / Bandana / Clown Eyes Blue
678, Male, 2, Earring / Do-rag
679, Male, 3, Muttonchops / Silver Chain / Crazy Hair
680, Male, 2, Peak Spike / Front Beard Dark
681, Male, 1, Vampire Hair
682, Female, 3, Vape / Black Lipstick / Straight Hair Dark
683, Female, 3, Knitted Cap / VR / Earring
684, Female, 4, Pink With Hat / Purple Lipstick / Earring / Clown Eyes Blue
685, Male, 2, Mohawk / Regular Shades
686, Male, 5, Chinstrap / Earring / Pipe / Smile / Shaved Head
687, Male, 2, Peak Spike / Muttonchops
688, Female, 1, Clown Hair Green
689, Female, 4, Mole / Black Lipstick / Mohawk Thin / 3D Glasses
690, Male, 3, Messy Hair / Shadow Beard / Nerd Glasses
691, Female, 3, Messy Hair / Horned Rim Glasses / Earring
692, Male, 2, Frumpy Hair / Eye Mask
693, Male, 3, Bandana / Earring / VR
694, Male, 2, Messy Hair / Earring
695, Female, 2, Tassle Hat / Blue Eye Shadow
696, Female, 3, Purple Eye Shadow / Mohawk Thin / Purple Lipstick
697, Female, 2, Messy Hair / Hot Lipstick
698, Male, 2, Hoodie / Regular Shades
699, Male, 1, Wild Hair
700, Male, 2, Earring / Mohawk Dark
701, Male, 2, Peak Spike / Goat
702, Male, 2, Muttonchops / Do-rag
703, Male, 2, Peak Spike / Nerd Glasses
704, Male, 3, Cap Forward / Mustache / Smile
705, Male, 2, Horned Rim Glasses / Crazy Hair
706, Female, 1, Tiara
707, Female, 3, Straight Hair / Hot Lipstick / Rosy Cheeks
708, Female, 2, Straight Hair / Purple Lipstick
709, Male, 3, Shadow Beard / Earring / Shaved Head
710, Male, 4, Mustache / Earring / Headband / Regular Shades
711, Male, 3, Cap / Handlebars / Small Shades
712, Female, 2, Straight Hair / Purple Lipstick
713, Male, 2, Peak Spike / VR
714, Female, 4, Green Eye Shadow / Half Shaved / Earring / Cigarette
715, Male, 3, Mohawk Thin / Earring / Normal Beard
716, Male, 4, Earring / Smile / Do-rag / Eye Patch
717, Female, 3, Green Eye Shadow / Frumpy Hair / Earring
718, Male, 2, Spots / Do-rag
719, Female, 3, Pink With Hat / Hot Lipstick / Earring
720, Male, 2, Cap Forward / Earring
721, Female, 2, Black Lipstick / Half Shaved
722, Male, 3, Normal Beard Black / Big Shades / Mohawk Dark
723, Male, 2, Wild Hair / Nerd Glasses
724, Female, 2, Red Mohawk / Purple Eye Shadow
725, Male, 2, Cap / Normal Beard
726, Male, 4, Vape / Earring / Small Shades / Mohawk Dark
727, Female, 2, Black Lipstick / Dark Hair
728, Female, 3, Cap / Purple Lipstick / Earring
729, Female, 2, Purple Eye Shadow / Straight Hair
730, Male, 3, Bandana / Shadow Beard / Earring
731, Male, 2, Eye Mask / Shaved Head
732, Female, 1, Tassle Hat
733, Female, 3, Classic Shades / Stringy Hair / Purple Lipstick
734, Male, 2, Nerd Glasses / Mohawk
735, Male, 4, Earring / Nerd Glasses / Mole / Cowboy Hat
736, Female, 4, Knitted Cap / Black Lipstick / Earring / Cigarette
737, Female, 3, Clown Eyes Green / Stringy Hair / Earring
738, Male, 1, Earring
739, Female, 1, Bandana
740, Male, 2, Shadow Beard / Mohawk
741, Male, 0, 
742, Male, 1, Bandana
743, Male, 3, Stringy Hair / Front Beard / Earring
744, Female, 2, Blue Eye Shadow / Tiara
745, Male, 3, Mustache / Nerd Glasses / Knitted Cap
746, Female, 2, Medical Mask / Stringy Hair
747, Male, 2, Cap / Classic Shades
748, Male, 2, Frumpy Hair / Shadow Beard
749, Female, 2, Green Eye Shadow / Dark Hair
750, Male, 3, Chinstrap / Wild Hair / Regular Shades
751, Male, 3, Cigarette / Frumpy Hair / Classic Shades
752, Male, 1, Messy Hair
753, Female, 2, Wild Hair / Purple Lipstick
754, Male, 4, Shadow Beard / Earring / Nerd Glasses / Mohawk Dark
755, Female, 6, Mole / Black Lipstick / Clown Eyes Green / Earring / Blonde Bob / Cigarette
756, Female, 2, Cap / Blue Eye Shadow
757, Female, 3, Messy Hair / Purple Lipstick / Earring
758, Female, 3, Black Lipstick / Eye Patch / Cigarette
759, Female, 2, Purple Eye Shadow / Dark Hair
760, Female, 2, Black Lipstick / Frumpy Hair
761, Female, 2, Purple Lipstick / Straight Hair Dark
762, Male, 1, Purple Hair
763, Male, 1, Mohawk
764, Male, 2, Horned Rim Glasses / Headband
765, Male, 3, Hoodie / Goat / Clown Eyes Green
766, Female, 3, Black Lipstick / Horned Rim Glasses / Crazy Hair
767, Female, 3, Tassle Hat / Black Lipstick / Earring
768, Male, 4, Cap Forward / Big Shades / Muttonchops / Earring
769, Male, 2, Silver Chain / Fedora
770, Male, 3, Luxurious Beard / Crazy Hair / Regular Shades
771, Male, 3, Stringy Hair / Shadow Beard / VR
772, Male, 2, Normal Beard Black / Hoodie
773, Female, 3, Purple Eye Shadow / Straight Hair / Hot Lipstick
774, Male, 3, Shadow Beard / Earring / Do-rag
775, Male, 2, Peak Spike / Eye Patch
776, Female, 2, Tassle Hat / Purple Lipstick
777, Male, 4, Spots / Chinstrap / Earring / Mohawk
778, Female, 3, Blue Eye Shadow / Clown Hair Green / Purple Lipstick
779, Male, 2, Cap / Eye Patch
780, Female, 2, Big Shades / Wild Blonde
781, Male, 4, Police Cap / Front Beard Dark / Earring / Regular Shades
782, Female, 2, Classic Shades / Blonde Bob
783, Male, 2, Horned Rim Glasses / Mohawk
784, Male, 4, Mohawk Thin / Silver Chain / Medical Mask / 3D Glasses
785, Male, 2, Frumpy Hair / Earring
786, Male, 3, Vampire Hair / Earring / Normal Beard
787, Male, 3, Cap Forward / Shadow Beard / Earring
788, Male, 4, Mohawk Thin / Earring / Clown Eyes Green / Mole
789, Female, 1, Cap
790, Female, 2, Cap / Horned Rim Glasses
791, Male, 4, Shadow Beard / Earring / Small Shades / Mohawk Dark
792, Male, 2, Bandana / Clown Eyes Blue
793, Male, 2, Shadow Beard / Purple Hair
794, Male, 2, Clown Nose / Headband
795, Female, 3, Blue Eye Shadow / Crazy Hair / Hot Lipstick
796, Female, 3, Bandana / Classic Shades / Purple Lipstick
797, Male, 2, Cigarette / Bandana
798, Male, 1, Spots
799, Male, 2, Fedora / Mole
800, Male, 2, Classic Shades / Crazy Hair
801, Male, 2, Shaved Head / Small Shades
802, Male, 2, Hoodie / Eye Patch
803, Male, 2, Messy Hair / Nerd Glasses
804, Male, 2, Messy Hair / Vape
805, Male, 2, Mohawk Thin / Shadow Beard
806, Male, 2, Clown Nose / Mohawk
807, Male, 3, Cap / Handlebars / Earring
808, Male, 3, Peak Spike / Shadow Beard / Earring
809, Male, 2, Earring / Shaved Head
810, Male, 3, Front Beard / Clown Eyes Blue / Hoodie
811, Male, 3, Stringy Hair / Front Beard / Earring
812, Male, 2, Clown Eyes Green / Mohawk Dark
813, Female, 1, Wild White Hair
814, Male, 3, Earring / Knitted Cap / 3D Glasses
815, Female, 2, Blonde Bob / Cigarette
816, Male, 2, Cap / Mole
817, Male, 2, Muttonchops / Wild Hair
818, Female, 3, Clown Eyes Green / Wild Blonde / Earring
819, Male, 4, Shadow Beard / Headband / Pipe / 3D Glasses
820, Male, 2, Cigarette / Mohawk Thin
821, Male, 2, Police Cap / Big Shades
822, Female, 2, Blonde Bob / 3D Glasses
823, Male, 2, Front Beard / Regular Shades
824, Male, 2, Beanie / Nerd Glasses
825, Female, 4, Wild Hair / Purple Lipstick / Rosy Cheeks / Earring
826, Female, 2, Messy Hair / Black Lipstick
827, Male, 2, Top Hat / VR
828, Female, 2, Hot Lipstick / Stringy Hair
829, Female, 2, Mohawk / Hot Lipstick
830, Female, 3, Hot Lipstick / Wild Blonde / Earring
831, Female, 2, Half Shaved / Purple Lipstick
832, Female, 2, Red Mohawk / Cigarette
833, Male, 2, Shadow Beard / Crazy Hair
834, Female, 2, Straight Hair Blonde / Cigarette
835, Female, 3, Stringy Hair / Earring / Clown Eyes Blue
836, Male, 2, Front Beard Dark / Knitted Cap
837, Female, 2, Red Mohawk / Black Lipstick
838, Female, 1, Pilot Helmet
839, Female, 3, Mole / Purple Eye Shadow / Frumpy Hair
840, Male, 3, Cigarette / Mustache / Mohawk Dark
841, Male, 3, Earring / Goat / Mohawk
842, Male, 3, Purple Hair / Nerd Glasses / Smile
843, Female, 4, Pilot Helmet / Purple Lipstick / Earring / Cigarette
844, Female, 2, Purple Eye Shadow / Stringy Hair
845, Female, 2, Clown Eyes Green / Headband
846, Male, 3, Earring / Headband / Small Shades
847, Male, 2, Clown Nose / Mohawk Thin
848, Male, 3, Messy Hair / Classic Shades / Mustache
849, Male, 1, Knitted Cap
850, Male, 2, Bandana / Regular Shades
851, Male, 1, Top Hat
852, Male, 3, Classic Shades / Goat / Do-rag
853, Male, 3, Mustache / Knitted Cap / Regular Shades
854, Male, 2, Messy Hair / Earring
855, Female, 2, Bandana / Eye Patch
856, Male, 2, Cap Forward / Regular Shades
857, Female, 3, Tassle Hat / Clown Eyes Green / Purple Lipstick
858, Female, 2, Clown Eyes Green / Straight Hair Blonde
859, Male, 3, Chinstrap / Knitted Cap / VR
860, Male, 2, Normal Beard / Cowboy Hat
861, Female, 1, Straight Hair
862, Male, 4, Cigarette / Silver Chain / Mole / Cowboy Hat
863, Female, 1, Black Lipstick
864, Male, 2, Bandana / Nerd Glasses
865, Female, 4, Purple Eye Shadow / Mohawk Thin / Hot Lipstick / Earring
866, Female, 3, Clown Eyes Green / Straight Hair / Purple Lipstick
867, Female, 4, Black Lipstick / Blonde Short / Clown Eyes Blue / Cigarette
868, Female, 2, Silver Chain / Frumpy Hair
869, Male, 3, Bandana / Front Beard Dark / Small Shades
870, Female, 1, Blonde Short
871, Male, 2, Wild Hair / Regular Shades
872, Female, 3, Vape / Hot Lipstick / Wild Blonde
873, Male, 3, Mustache / Eye Patch / Mohawk Dark
874, Female, 4, Regular Shades / Wild Hair / Earring / Cigarette
875, Female, 3, Wild White Hair / Regular Shades / Earring
876, Female, 2, Mole / Tassle Hat
877, Male, 3, Luxurious Beard / Hoodie / Earring
878, Male, 2, Cap Forward / Muttonchops
879, Male, 4, Handlebars / Purple Hair / Classic Shades / Earring
880, Male, 2, Stringy Hair / Earring
881, Male, 2, Do-rag / Small Shades
882, Male, 2, Cigarette / Mohawk Dark
883, Female, 3, Black Lipstick / Pilot Helmet / Earring
884, Female, 3, Purple Lipstick / Earring / Mohawk Dark
885, Male, 3, Frown / Silver Chain / Knitted Cap
886, Female, 2, Blue Eye Shadow / Dark Hair
887, Male, 2, Shadow Beard / Mohawk Dark
888, Female, 2, Clown Eyes Blue / Straight Hair Dark
889, Male, 3, Shadow Beard / Mohawk Dark / Mole
890, Male, 3, Shadow Beard / VR / Shaved Head
891, Male, 3, Shadow Beard / Earring / Top Hat
892, Male, 2, Cap Forward / Earring
893, Female, 2, Messy Hair / Earring
894, Female, 2, Frumpy Hair / Earring
895, Male, 3, Muttonchops / Do-rag / 3D Glasses
896, Male, 2, Peak Spike / Gold Chain
897, Male, 3, Cigarette / Cap / Muttonchops
898, Female, 2, Purple Eye Shadow / Blonde Bob
899, Male, 2, Nerd Glasses / Headband
900, Male, 3, Front Beard / Messy Hair / Small Shades
901, Female, 3, Tassle Hat / Hot Lipstick / Cigarette
902, Male, 4, Messy Hair / Shadow Beard / Earring / Nerd Glasses
903, Male, 3, Cap / Horned Rim Glasses / Medical Mask
904, Female, 4, Vape / Horned Rim Glasses / Hot Lipstick / Half Shaved
905, Male, 2, Bandana / Mustache
906, Male, 2, Crazy Hair / Mole
907, Female, 2, Clown Hair Green / Hot Lipstick
908, Male, 3, Messy Hair / Frown / Pipe
909, Male, 2, Stringy Hair / Nerd Glasses
910, Male, 3, Chinstrap / Earring / Headband
911, Male, 2, Shadow Beard / Shaved Head
912, Female, 3, Purple Eye Shadow / Straight Hair Blonde / Cigarette
913, Male, 1, Fedora
914, Female, 2, Cap / Big Shades
915, Male, 2, Front Beard Dark / Cowboy Hat
916, Female, 1, Headband
917, Female, 3, Mohawk / Earring / Cigarette
918, Male, 3, Hoodie / Vape / Rosy Cheeks
919, Male, 2, Messy Hair / Muttonchops
920, Male, 5, Vampire Hair / Chinstrap / Earring / Smile / VR
921, Female, 4, Red Mohawk / Regular Shades / Earring / Cigarette
922, Female, 2, Horned Rim Glasses / Straight Hair Blonde
923, Male, 2, Mohawk Thin / Shadow Beard
924, Male, 4, Luxurious Beard / Hoodie / Earring / 3D Glasses
925, Male, 5, Peak Spike / Big Shades / Muttonchops / Vape / Earring
926, Male, 2, Stringy Hair / Mole
927, Female, 3, Black Lipstick / Blonde Bob / Clown Eyes Blue
928, Male, 4, Front Beard / Silver Chain / Classic Shades / Headband
929, Female, 1, Blonde Short
930, Male, 2, Purple Hair / Eye Patch
931, Female, 1, Pilot Helmet
932, Male, 3, Bandana / Luxurious Beard / Earring
933, Male, 2, Wild Hair / Mustache
934, Female, 1, Mohawk
935, Male, 2, Regular Shades / Mohawk Dark
936, Male, 3, Earring / Do-rag / Mole
937, Female, 1, Messy Hair
938, Male, 3, Stringy Hair / Front Beard Dark / Earring
939, Male, 3, Hoodie / Earring / VR
940, Male, 3, Handlebars / Nerd Glasses / Headband
941, Male, 3, Cigarette / Eye Patch / Mohawk Dark
942, Male, 2, Eye Mask / Headband
943, Male, 1, Cowboy Hat
944, Female, 2, Orange Side / Purple Lipstick
945, Male, 3, Clown Nose / Big Shades / Cowboy Hat
946, Male, 3, Front Beard / Wild Hair / Classic Shades
947, Male, 2, Normal Beard Black / Mohawk Dark
948, Female, 2, Tassle Hat / 3D Glasses
949, Female, 2, Blue Eye Shadow / Pigtails
950, Male, 2, Luxurious Beard / Knitted Cap
951, Female, 1, Tassle Hat
952, Female, 4, Mole / Eye Patch / Earring / Straight Hair Dark
953, Male, 2, Normal Beard Black / Shaved Head
954, Female, 3, Frumpy Hair / Earring / Nerd Glasses
955, Male, 2, Vampire Hair / Earring
956, Male, 2, Peak Spike / Small Shades
957, Male, 1, Goat
958, Male, 2, Eye Mask / Mohawk Dark
959, Male, 5, Normal Beard Black / Frown / Police Cap / Earring / Pipe
960, Female, 4, Straight Hair Blonde / Purple Lipstick / Earring / Clown Eyes Blue
961, Male, 2, Headband / Mole
962, Male, 3, Eye Mask / Frown / Police Cap
963, Female, 2, Cap / Eye Mask
964, Male, 3, Luxurious Beard / Earring / Headband
965, Male, 3, Clown Eyes Blue / Purple Hair / Earring
966, Female, 4, Mole / Red Mohawk / Purple Lipstick / Earring
967, Male, 3, Earring / VR / Do-rag
968, Male, 1, Cap
969, Male, 2, Cap Forward / Shadow Beard
970, Male, 2, Vampire Hair / Muttonchops
971, Female, 2, Red Mohawk / Hot Lipstick
972, Male, 2, Crazy Hair / VR
973, Male, 3, Peak Spike / Earring / Big Beard
974, Female, 3, Bandana / Hot Lipstick / Classic Shades
975, Male, 2, Normal Beard / Knitted Cap
976, Female, 2, Straight Hair Blonde / Regular Shades
977, Female, 2, Tassle Hat / Purple Lipstick
978, Male, 1, Wild Hair
979, Male, 3, Messy Hair / Luxurious Beard / Small Shades
980, Female, 2, Black Lipstick / Mohawk Dark
981, Male, 3, Peak Spike / Chinstrap / Earring
982, Female, 2, Wild Blonde / Nerd Glasses
983, Female, 2, Messy Hair / Purple Lipstick
984, Female, 2, Messy Hair / Earring
985, Female, 2, Big Shades / Blonde Bob
986, Male, 4, Normal Beard Black / Peak Spike / Earring / Smile
987, Zombie, 2, Wild Hair / Horned Rim Glasses
988, Female, 2, Red Mohawk / Hot Lipstick
989, Male, 2, Mustache / Shaved Head
990, Female, 2, Stringy Hair / Purple Lipstick
991, Female, 3, Tassle Hat / Black Lipstick / Clown Eyes Blue
992, Female, 2, Red Mohawk / Purple Eye Shadow
993, Male, 4, Messy Hair / Earring / Horned Rim Glasses / Mole
994, Female, 4, Vape / Knitted Cap / Black Lipstick / Spots
995, Male, 4, Front Beard / Bandana / Earring / Horned Rim Glasses
996, Female, 3, Cap / Purple Eye Shadow / Cigarette
997, Female, 2, Horned Rim Glasses / Straight Hair Dark
998, Male, 4, Stringy Hair / Buck Teeth / Horned Rim Glasses / Normal Beard
999, Male, 3, Normal Beard / Headband / Pipe
